,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
t464,0.320293963,0.395046264,0.170585498,0.3774077,0.483653873,0.183940798,0.643733919,0.185385257,0.352095515,0.30008927,0.264086068,0.12398342,0.095505215,0.192544788,0.873362541,0.871498466,0.695006013,0.711157322,0.444379389,0.203192815,0.168737113,0.623028934,0.257553041,0.496548146,0.340145826,1.196052074,0.544409275,0.37236166,0.516114116,0.396946043,0.455951691,0.618152559,0.410949916,0.357762963,0.29562813,0.294059783,0.404313147,0.377560526,0.498415709,0.36878252,0.425897509,0.571915984,0.556488514,0.241160691,0.172108784,0.176539093,0.179180041,0.322129607,0.438455284,0.261530221,0.261959463,0.149265841,0.178319946,0.31563431,0.2470963,0.305640519,0.348613828,0.264086068,0.13411282,0.395177037,0.26136896,0.177118763,0.231828481,0.361231089,0.304370999,0.169206664,0.127423957,0.114999734,0.34187606,0.103236236,0.397664726,0.367253423,0.164419144,0.208092824,0.143934652,0.352095515,0.245456487,0.751448989,0.655995786,0.646872878,0.32570523,0.429245204,0.877968788,0.552138269,0.241023928,0.457550317,0.165700614,0.143348664,0.14344199,0.147875428,0.138287172,0.15051502,0.14884156,0.14665398,0.154595718,0.137843147,0.147548854,0.179253936,0.185630962,0.14501363,0.160089225,0.172431231,0.204543397,0.223872006,0.170063242,0.185175613,0.303829074,0.240113646,0.248332396,0.268114001,0.267897397,0.304441541,0.137893289,0.235692129,0.242587149,0.101316437,0.388800472,0.173856229,0.161725417,0.207617491,0.141448393,0.124312855,0.356497943,0.833561718,0.425106883,0.150478676
t465,0.318155527,0.392410189,0.172322482,0.399775505,0.487498462,0.184824303,0.650291145,0.185666561,0.359451324,0.309029251,0.257053435,0.123633295,0.093958497,0.187595651,0.875005424,0.77816838,0.693014741,0.708196938,0.440684736,0.204728514,0.161180586,0.640261769,0.273690075,0.466011733,0.336383075,1.227120638,0.548127055,0.370305151,0.512417793,0.389538765,0.45376718,0.631624401,0.40561378,0.392250001,0.295054168,0.292728961,0.400385052,0.37056753,0.522277951,0.362116069,0.417585224,0.560108006,0.537709951,0.238005653,0.16860798,0.178352848,0.181275889,0.319550097,0.427220523,0.268665284,0.277047575,0.147575215,0.181158543,0.316558123,0.241197586,0.312491626,0.35394004,0.257053435,0.133716062,0.393876165,0.262822628,0.176721036,0.240456864,0.358668953,0.305265158,0.168379158,0.12620987,0.111312434,0.338849872,0.101595201,0.403369039,0.364284277,0.165109709,0.199023694,0.142900482,0.359451324,0.2444015,0.748374224,0.641903102,0.65832895,0.322122157,0.421711326,0.895495415,0.557209134,0.237234652,0.453859657,0.165722117,0.14242138,0.144994408,0.148247451,0.137832567,0.150567338,0.149925977,0.145370409,0.153317183,0.136664331,0.147035405,0.178410798,0.185293958,0.144592166,0.160212576,0.171160504,0.20393911,0.22228238,0.168974981,0.184654921,0.29099223,0.249568179,0.254606575,0.268794805,0.271492839,0.313356817,0.14073652,0.249087974,0.244857967,0.100509226,0.504192591,0.173445463,0.162730932,0.211413339,0.142454952,0.124843113,0.469177336,1.175554633,0.483992338,0.151153862
t466,0.323726743,0.405345887,0.179993033,0.437197506,0.479367197,0.185709894,0.656919599,0.185948089,0.356213331,0.318154871,0.259589702,0.119393289,0.097231239,0.179024726,0.878167272,0.691638291,0.701663613,0.731601119,0.429514974,0.210637927,0.159451306,0.659406126,0.292119503,0.447951943,0.333931565,1.154283285,0.551673353,0.374950618,0.508746564,0.379698187,0.450773567,0.644336402,0.400335401,0.424121946,0.294387758,0.291410089,0.403348595,0.376677841,0.541558266,0.362903804,0.418718815,0.572015464,0.508072019,0.235842124,0.1650206,0.175759047,0.182180047,0.316985428,0.439279526,0.287568301,0.292454273,0.148801193,0.176134065,0.319300413,0.23117131,0.314860225,0.353854209,0.259589702,0.130689397,0.394831777,0.254964352,0.17638354,0.257065535,0.379268825,0.306788385,0.163854361,0.124951519,0.111566506,0.329687238,0.099270992,0.410976082,0.363438755,0.172598884,0.190411866,0.140976816,0.356213331,0.243174419,0.745313883,0.628130853,0.659618199,0.318848222,0.41429022,0.913451314,0.562326133,0.233480617,0.450195491,0.165743589,0.141496509,0.146553576,0.14861986,0.137378544,0.150619656,0.151013702,0.144091412,0.152043164,0.135489449,0.146522716,0.177569598,0.184957251,0.144171238,0.160335988,0.169894129,0.203335732,0.220699131,0.167889908,0.18413496,0.283450544,0.251752585,0.258719325,0.269966394,0.275415123,0.316221625,0.143257782,0.249097154,0.242705673,0.101071283,0.636720657,0.170862168,0.164166883,0.217612848,0.143787369,0.125705808,0.598070502,1.013902545,0.434414387,0.153806716
t467,0.329368323,0.418634087,0.187823758,0.477623522,0.471360028,0.186597556,0.663620472,0.186126098,0.352997839,0.324566811,0.262141615,0.115204811,0.100536399,0.170645595,0.881343007,0.615545869,0.710431695,0.755878448,0.418589324,0.216638237,0.157730162,0.6791659,0.311372042,0.430511087,0.331493258,1.087120056,0.553008199,0.388226807,0.505528092,0.369111657,0.445269763,0.653928697,0.395113826,0.456044883,0.293426096,0.290099382,0.409769773,0.389498591,0.558655262,0.367371529,0.42452094,0.596374214,0.479978591,0.234278202,0.161395639,0.170531586,0.182352036,0.315649778,0.451633662,0.307343125,0.308431774,0.150031373,0.171176344,0.322059691,0.221389875,0.31724152,0.353768408,0.262141615,0.127688661,0.395789206,0.247253001,0.176046371,0.274369091,0.400803417,0.308317006,0.159384653,0.123697683,0.111820765,0.32070753,0.096962817,0.41870293,0.362594783,0.18024224,0.181990772,0.139063478,0.352997839,0.241850555,0.742267549,0.614667952,0.648447335,0.315759063,0.406979263,0.931852937,0.567489862,0.229761347,0.446557462,0.165765107,0.140574038,0.148119599,0.148992628,0.136925101,0.150672019,0.152104691,0.142816991,0.1507736,0.134318486,0.146010742,0.17673023,0.184620887,0.143750757,0.160459429,0.168632105,0.202733308,0.219122186,0.166808009,0.183615729,0.285932124,0.239216402,0.258327246,0.272129744,0.279974759,0.306759119,0.145100087,0.222642779,0.231841594,0.10440331,0.796306252,0.165464923,0.168604821,0.225869507,0.144922853,0.127280459,0.669066429,0.790450454,0.367334753,0.158758521
t468,0.335081547,0.432289422,0.195819721,0.521430373,0.463474214,0.187487304,0.670394957,0.186188415,0.34980458,0.328682661,0.264709324,0.111066908,0.103874475,0.162451819,0.87861073,0.562057137,0.719321549,0.781078696,0.407900006,0.222731456,0.15601714,0.699571252,0.331504017,0.413657814,0.329068094,1.024993181,0.550805688,0.401881397,0.503836095,0.358758479,0.431619287,0.652381897,0.390015036,0.490086049,0.292410403,0.2887927,0.416276276,0.402671486,0.576286495,0.37188223,0.430391461,0.621794641,0.453312218,0.232720375,0.157806292,0.165376902,0.18252413,0.315219104,0.464294076,0.328051448,0.325012505,0.15126577,0.166284069,0.324836195,0.21184437,0.319635689,0.353682607,0.264709324,0.124713518,0.396748513,0.239684463,0.175709501,0.292412162,0.423337668,0.309850872,0.154969096,0.122448348,0.11207521,0.311905354,0.094670519,0.426552445,0.361752361,0.188044578,0.173754141,0.137160435,0.34980458,0.240530923,0.736436427,0.601518095,0.637477577,0.312691242,0.399776191,0.948835373,0.570824623,0.226423308,0.439852297,0.165786609,0.139653966,0.149692446,0.149365783,0.13647224,0.150724351,0.153198987,0.141547114,0.149508506,0.133151367,0.145499513,0.1758928,0.184284776,0.143330783,0.160582915,0.167374343,0.202131808,0.217551529,0.165729299,0.183097199,0.288428247,0.22705698,0.257935524,0.27430436,0.284583837,0.297496438,0.146951914,0.197843745,0.221264079,0.107768588,0.92589736,0.162619784,0.173825935,0.237096861,0.145684183,0.128907219,0.618848622,0.603772163,0.308640718,0.163739666
t469,0.335122824,0.439069271,0.192980483,0.494119227,0.447525978,0.188383728,0.678523242,0.186250731,0.338945866,0.332836449,0.266308129,0.109240018,0.10646341,0.158398852,0.861599207,0.545900047,0.72662431,0.780319393,0.407021493,0.236500338,0.153713912,0.708558619,0.35195455,0.401756227,0.322371542,0.992393672,0.54861176,0.415930659,0.50227356,0.348883122,0.417312622,0.649405003,0.385127842,0.51960355,0.291385204,0.287395209,0.422607392,0.415496767,0.594097733,0.376389623,0.436020762,0.647320032,0.432913035,0.231168583,0.154252008,0.160293475,0.182696283,0.314788818,0.459838122,0.33044982,0.334621817,0.150223002,0.163637504,0.32408762,0.206056878,0.323950052,0.345073164,0.266308129,0.122967713,0.397342563,0.243381023,0.174739271,0.288764447,0.42135945,0.308834344,0.151050419,0.121290945,0.115431175,0.302513748,0.094179079,0.418706715,0.358112991,0.184992909,0.171136543,0.136903495,0.338945866,0.239215612,0.718609333,0.588835418,0.62670368,0.30964461,0.394279808,0.957808495,0.572390199,0.22462818,0.420042425,0.165808111,0.138736248,0.151272207,0.14973934,0.13601996,0.150776714,0.154296607,0.140281752,0.148247838,0.131988138,0.144988999,0.175057188,0.183948979,0.14291133,0.160706446,0.166120872,0.201531276,0.215987086,0.164653748,0.182579383,0.290938914,0.21525754,0.25754419,0.276490182,0.289243221,0.288427532,0.148813382,0.174549386,0.210962042,0.111167595,0.90052408,0.167734668,0.17329596,0.251538992,0.146239638,0.127051145,0.570943773,0.457999706,0.257347763,0.164920673
t470,0.330065459,0.439423442,0.187764004,0.453466117,0.43030715,0.189355582,0.707878113,0.186313093,0.325267375,0.337028921,0.267504424,0.107992619,0.108873665,0.155385569,0.844982505,0.53019762,0.733011782,0.764480174,0.411761314,0.253849179,0.151074588,0.711618304,0.369339049,0.393575937,0.312447339,0.98077178,0.546426535,0.417042643,0.500715494,0.33965674,0.403408945,0.646442652,0.380718261,0.538064361,0.290362418,0.285886347,0.417878538,0.39852196,0.596100509,0.378936738,0.428556502,0.630094051,0.417755872,0.231886014,0.15395233,0.161089122,0.179798216,0.314359009,0.44392857,0.325057685,0.341257572,0.148245364,0.161910668,0.321883887,0.201804429,0.329106569,0.33320266,0.267504424,0.12172804,0.397785097,0.251853377,0.173510164,0.276245683,0.409207761,0.306768388,0.147355825,0.120173477,0.120125756,0.293011725,0.094429359,0.404675931,0.353356779,0.177530751,0.170798004,0.137325943,0.325267375,0.237904549,0.701262236,0.577388704,0.616120338,0.306618929,0.39151898,0.966888309,0.57278204,0.222841084,0.400994807,0.165829614,0.137820899,0.152858898,0.150113285,0.135568246,0.150829062,0.155397564,0.13902089,0.146991566,0.130828738,0.14447923,0.174223483,0.183613494,0.142492339,0.160830036,0.164871648,0.200931668,0.214428887,0.163581312,0.182062268,0.293464363,0.203802362,0.257153213,0.278687328,0.293953657,0.279546171,0.150684521,0.152626798,0.200924754,0.114600904,0.825904131,0.174476743,0.167400613,0.270601422,0.14940168,0.123864017,0.492717385,0.352801383,0.214204863,0.160415903
t471,0.325064301,0.439777881,0.182618365,0.415804833,0.41366148,0.190329939,0.738646626,0.186375424,0.311994553,0.341260463,0.268704087,0.106749803,0.111301176,0.152397081,0.828747213,0.514931023,0.739462376,0.749008179,0.416547298,0.271960825,0.148454458,0.712253034,0.384529203,0.38553223,0.302741468,0.969321668,0.544249654,0.415105492,0.492478222,0.331273556,0.389891356,0.643494606,0.376430184,0.537641764,0.288673669,0.281885862,0.413194537,0.38212201,0.59811008,0.381497651,0.421202213,0.613348842,0.403050125,0.232685,0.153766945,0.162093595,0.17681542,0.317818999,0.428503096,0.319729745,0.347991467,0.146278575,0.160191938,0.319691062,0.197598338,0.3343229,0.32163614,0.268704087,0.120492786,0.398228019,0.260504037,0.17228508,0.264086634,0.397350281,0.304712176,0.143698901,0.119059622,0.124885112,0.283714354,0.094679847,0.391037881,0.348649144,0.170214683,0.170459807,0.137748927,0.311994553,0.236597747,0.684375882,0.566165924,0.605722427,0.303613991,0.389363736,0.976076841,0.573174179,0.221062034,0.38266623,0.165851131,0.136907935,0.154452622,0.150487617,0.135117128,0.150881425,0.156501889,0.137764484,0.145739719,0.129673168,0.143970177,0.173391625,0.183278307,0.14207384,0.160953641,0.163626671,0.200332999,0.212876827,0.162512019,0.181545898,0.287768304,0.204091311,0.262303263,0.283339024,0.290290684,0.282189935,0.14875637,0.149854809,0.193409353,0.112321466,0.726334274,0.178442702,0.162008792,0.302167743,0.155312315,0.121733114,0.421837717,0.286107093,0.191224203,0.156228557
t472,0.320118368,0.440132618,0.179116488,0.38690716,0.403725713,0.1913068,0.77093327,0.186437801,0.29941085,0.345531732,0.269719332,0.105169572,0.112852961,0.14945972,0.767575979,0.499827325,0.745977104,0.73389101,0.421380222,0.28979519,0.145853266,0.712989807,0.398203403,0.37762168,0.293246776,0.958039403,0.545929313,0.413175911,0.469396532,0.323043525,0.377336711,0.639735937,0.372180551,0.537219584,0.284561157,0.277474344,0.408554763,0.366268247,0.600126624,0.384072423,0.41395542,0.597064495,0.388775826,0.23348555,0.153581634,0.163100809,0.173856214,0.321643919,0.413540006,0.314713061,0.354720056,0.14440839,0.158510625,0.317424059,0.193495587,0.339591861,0.310503989,0.269719332,0.119518943,0.398661852,0.269122213,0.171054527,0.252673805,0.385989368,0.302590519,0.140132993,0.1180638,0.129470825,0.274513751,0.094942346,0.378235698,0.344140977,0.163207367,0.170082107,0.138159424,0.29941085,0.235099882,0.667932272,0.555160582,0.596122146,0.300291747,0.387218088,0.985375643,0.573566496,0.219290942,0.365016818,0.165530235,0.137057945,0.154880211,0.150754452,0.135044381,0.150855035,0.156808153,0.137164056,0.144979879,0.129505143,0.14383848,0.172590688,0.183073938,0.142441824,0.161271915,0.162697926,0.20025982,0.21271418,0.162086383,0.18134369,0.279051781,0.208879799,0.269702673,0.288998842,0.283478439,0.28933695,0.145387352,0.154200479,0.186900467,0.107879706,0.621837139,0.180771604,0.159974262,0.336197317,0.161095217,0.120751143,0.366172522,0.241604343,0.169552073,0.15485248
t473,0.323902667,0.441881865,0.185491115,0.397061974,0.43332836,0.192286164,0.804853439,0.185243621,0.301968575,0.348121405,0.261498034,0.101434425,0.108744964,0.146714509,0.690249741,0.485004842,0.719453514,0.746545374,0.420446664,0.288134605,0.144798204,0.714258194,0.412275076,0.368672431,0.290538162,0.982144713,0.550336838,0.409861743,0.443489075,0.314962417,0.365512282,0.635425448,0.367968976,0.536797583,0.278764606,0.273108244,0.400906295,0.360341102,0.602897644,0.383988678,0.41288957,0.595495582,0.368656039,0.234842047,0.153741762,0.163477793,0.172061756,0.325501978,0.415475368,0.322101653,0.356266618,0.146812066,0.158290252,0.310999393,0.1922829,0.344514132,0.306564242,0.261498034,0.131504938,0.398623019,0.267092526,0.169356823,0.261446923,0.385320157,0.296791434,0.139260426,0.122780003,0.122272499,0.260614961,0.095792674,0.3885158,0.3471919,0.164550856,0.167739064,0.137927786,0.301968575,0.232888192,0.651914179,0.54436636,0.591062844,0.295755744,0.385082006,0.994787157,0.573959231,0.217527792,0.348009467,0.164580479,0.139170438,0.153155223,0.150822788,0.135668233,0.150683582,0.155642226,0.137765571,0.145119622,0.131155133,0.144401178,0.17184481,0.183109999,0.14426358,0.161949426,0.162345439,0.201154381,0.215110704,0.162842453,0.181719273,0.270510614,0.213727891,0.277234763,0.29473418,0.276773185,0.296604753,0.14204976,0.158598945,0.18050164,0.103495412,0.531809986,0.183130458,0.159701541,0.477748334,0.163157731,0.120911442,0.32315734,0.209310815,0.156610876,0.153670162
t474,0.329045266,0.443847209,0.191975132,0.407434613,0.464787304,0.193239138,0.838995099,0.182689846,0.304541439,0.349456638,0.253436148,0.097740367,0.104686104,0.143990174,0.621375501,0.470587552,0.692859173,0.760479927,0.419306606,0.286480367,0.143771976,0.729693472,0.426761836,0.359772921,0.288524121,1.010854244,0.563325703,0.40002507,0.418841749,0.307547837,0.354296476,0.630689025,0.362268329,0.538507104,0.273046136,0.268786967,0.388264567,0.370872974,0.606972337,0.37935546,0.422404021,0.619191229,0.348493218,0.237535909,0.154729187,0.162344903,0.173005432,0.327643961,0.419009984,0.329614699,0.357818455,0.14923197,0.158069998,0.304667056,0.191074044,0.349490047,0.302659631,0.253436148,0.143915012,0.398584157,0.265072644,0.167666912,0.270409137,0.384651989,0.291068822,0.138390005,0.127561271,0.115220815,0.247166216,0.096645154,0.399021268,0.350263327,0.165899262,0.165410772,0.137696296,0.304541439,0.230643913,0.636305451,0.533777177,0.586709082,0.291190177,0.382955492,1.00431335,0.574352086,0.21577248,0.331609786,0.163633168,0.141295582,0.15143843,0.15089114,0.136293247,0.150512204,0.154480025,0.1383681,0.14525938,0.132812887,0.144964755,0.171100438,0.183146089,0.14609471,0.162628219,0.16199325,0.202051014,0.217521966,0.163600057,0.18209523,0.262139589,0.218636692,0.284903258,0.300546646,0.270172536,0.303996533,0.138743177,0.163051188,0.174210101,0.099167459,0.457455009,0.185527951,0.158991039,0.695685327,0.159023985,0.12242572,0.28502512,0.188000873,0.147567526,0.151524171
t475,0.33424744,0.445820153,0.198571384,0.418032229,0.498282969,0.192847028,0.803272009,0.18015328,0.307129472,0.350795716,0.2455291,0.094086736,0.100675493,0.141286463,0.55992347,0.456539631,0.667339683,0.774712682,0.418169171,0.284832507,0.142748684,0.746678948,0.441682398,0.351040602,0.286519527,1.040645957,0.576619148,0.390384018,0.396360636,0.301896453,0.343346417,0.625989676,0.354922473,0.547093689,0.267404258,0.26455918,0.375947833,0.381645977,0.611075401,0.374767035,0.432104558,0.643870354,0.329178423,0.240247875,0.155719325,0.161215484,0.173951492,0.325178921,0.42257008,0.337255388,0.359375417,0.15166828,0.157849863,0.298425198,0.189869002,0.354520321,0.29878962,0.2455291,0.156772077,0.398545355,0.263062477,0.16598469,0.279566675,0.383984685,0.285421371,0.137521729,0.132408991,0.108311348,0.234146073,0.097499855,0.409759581,0.353355318,0.167252645,0.163097128,0.137464955,0.307129472,0.228412122,0.642279148,0.523387492,0.582387686,0.286672503,0.380838364,1.005958796,0.574745357,0.214094743,0.331735969,0.162688285,0.143433496,0.149729744,0.150959492,0.136919335,0.1503409,0.153321549,0.138971642,0.145399213,0.134478539,0.14552924,0.170357555,0.183182195,0.147935227,0.163308233,0.161641404,0.202949718,0.219948083,0.164359242,0.182471573,0.254962504,0.223601639,0.291336536,0.305458397,0.264303029,0.310148299,0.135691628,0.16700618,0.168459624,0.095395125,0.3961595,0.187306285,0.157789007,0.922805846,0.154936612,0.12500608,0.259447455,0.171503827,0.140611738,0.148753777
